parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,version_start,version_end
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,149,GmngInfrmtn_NnCshPrzsPllTbsAmt,/IRS990ScheduleG/GamingInformationGrp/NonCashPrizesPullTabsAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 3 Column (b),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Non-cash prizes, pull tabs",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,187,GmngInfrmtn_NnCshPrzsTtlGmngAmt,/IRS990ScheduleG/GamingInformationGrp/NonCashPrizesTotalGamingAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 3 Column (d),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Non-cash prizes, total",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,134,GmngInfrmtn_OthDrctExpnssOthrGmngAmt,/IRS990ScheduleG/GamingInformationGrp/OthDirectExpnssOtherGamingAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 5 Column (c),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Other direct expenses, other gaming",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,159,GmngInfrmtn_OthDrctExpnssTtlGmngAmt,/IRS990ScheduleG/GamingInformationGrp/OthDirectExpnssTotalGamingAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 5 Column (d),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Other direct expenses, total",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,1,GmngInfrmtn_OthrDrctExpnssBngAmt,/IRS990ScheduleG/GamingInformationGrp/OtherDirectExpensesBingoAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 5 Column (a),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Other direct expenses, bingo",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,19,GmngInfrmtn_OthrDrctExpnssPllTbsAmt,/IRS990ScheduleG/GamingInformationGrp/OtherDirectExpensesPullTabsAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 5 Column (b),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Other direct expenses, pull tabs",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,162,GmngInfrmtn_RntFcltyCstsBngAmt,/IRS990ScheduleG/GamingInformationGrp/RentFacilityCostsBingoAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 4 Column (a),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Rent or facility costs, bingo",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,125,GmngInfrmtn_RntFcltyCstsPllTbsAmt,/IRS990ScheduleG/GamingInformationGrp/RentFacilityCostsPullTabsAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 4 Column (b),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Rent or facility costs, pull tabs",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,63,GmngInfrmtn_RntFcltyCstsOthrGmngAmt,/IRS990ScheduleG/GamingInformationGrp/RentFcltyCostsOtherGamingAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 4 Column (c),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Rent or facility costs, other gaming",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,135,GmngInfrmtn_RntFcltyCstsTtlGmngAmt,/IRS990ScheduleG/GamingInformationGrp/RentFcltyCostsTotalGamingAmt,USAmountType,BigInteger,Part III Lines 1-8; Line 4 Column (d),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; Rent or facility costs, total",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,133,GmngInfrmtn_VlntrLbrBngInd,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborBingoInd,BooleanType,String(length=5),Part III Lines 1-8; Line 6 Column (a),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor, bingo",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,104,GmngInfrmtn_VlntrLbrBngPct,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborBingoPct,RatioType,Numeric(precision=6),Part III Lines 1-8; Line 6 Column (a),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor percentage, bingo",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,72,GmngInfrmtn_VlntrLbrOthrGmngInd,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborOtherGamingInd,BooleanType,String(length=5),Part III Lines 1-8; Line 6 Column (c),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor, other gaming",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,60,GmngInfrmtn_VlntrLbrOthrGmngPct,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborOtherGamingPct,RatioType,Numeric(precision=6),Part III Lines 1-8; Line 6 Column (c),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor percentage, other gaming",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,197,GmngInfrmtn_VlntrLbrPllTbsInd,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborPullTabsInd,BooleanType,String(length=5),Part III Lines 1-8; Line 6 Column (b),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor, pull tabs",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,152,GmngInfrmtn_VlntrLbrPllTbsPct,/IRS990ScheduleG/GamingInformationGrp/VolunteerLaborPullTabsPct,RatioType,Numeric(precision=6),Part III Lines 1-8; Line 6 Column (b),"Complete this part if the organization reported more than $15,000 on Form 990, Part VIII, line 9a or on Form 990-EZ, line 6a; volunteer labor percentage, pull tabs",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,193,GmngMngrBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleG/GamingManagerBusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part III Line 16,Gaming manager business name; Business name line 1,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,8,GmngMngrBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleG/GamingManagerBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part III Line 16,Gaming manager business name; Business name line 1,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,3,GmngMngrBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleG/GamingManagerBusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part III Line 16,Gaming manager business name; Business name line 2,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,80,GmngMngrBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleG/GamingManagerBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part III Line 16,Gaming manager business name; Business name line 2,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,52,SkdG_GmngMngrCmpnstnAmt,/IRS990ScheduleG/GamingManagerCompensationAmt,USAmountType,BigInteger,Part III Line 16,Gaming manager compensation,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,194,SkdG_GmngMngrIsDrctrOfcrInd,/IRS990ScheduleG/GamingManagerIsDirectorOfcrInd,CheckboxType,String(length=1),Part III Line 16,Gaming manager is a director or officer,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,25,SkdG_GmngMngrIsEmplyInd,/IRS990ScheduleG/GamingManagerIsEmployeeInd,CheckboxType,String(length=1),Part III Line 16,Gaming manager is an employee,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,113,SkdG_GmngMngrIsIndCntrctInd,/IRS990ScheduleG/GamingManagerIsIndCntrctInd,CheckboxType,String(length=1),Part III Line 16,Gaming manager is an independent contractor,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,40,SkdG_GmngMngrPrsnNm,/IRS990ScheduleG/GamingManagerPersonNm,PersonNameType,String(length=35),Part III Line 16,Gaming manager person name,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,150,SkdG_GmngMngrSrvcsPrvTxt,/IRS990ScheduleG/GamingManagerServicesProvTxt,ShortExplanationType,Text,Part III Line 16,Gamaing manager services provided,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,177,SkdG_GmngOthrFcltyPct,/IRS990ScheduleG/GamingOtherFacilityPct,RatioType,Numeric(precision=6),Part III Line 13b,Percentage of gaming in other facility,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,75,SkdG_GmngOwnFcltyPct,/IRS990ScheduleG/GamingOwnFacilityPct,RatioType,Numeric(precision=6),Part III Line 13a,Percentage of gaming in own facility,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,165,SkdG_GmngRvnRcvdByOrgAmt,/IRS990ScheduleG/GamingRevenueReceivedByOrgAmt,USAmountType,BigInteger,Part III Line 15b,Amount of gaming revenue received by organization,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,37,SkdG_GmngRvnRtnBy3PrtyAmt,/IRS990ScheduleG/GamingRevenueRtnBy3PrtyAmt,USAmountType,BigInteger,Part III Line 15b,Amount of gaming revenue retained by 3rd party,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,44,SkdG_GmngWthNnmmbrsInd,/IRS990ScheduleG/GamingWithNonmembersInd,BooleanType,String(length=5),Part III Line 11,Does organization operate gaming activities with nonmembers?,2013,
IRS990ScheduleG,skedg_part_i,False,skedg_part_i,141,InPrsnSlcttnsInd,/IRS990ScheduleG/InPersonSolicitationsInd,CheckboxType,String(length=1),Part I Line 1,In-person solicitations,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,195,SkdG_IndvdlWthBksNm,/IRS990ScheduleG/IndividualWithBooksNm,PersonNameType,String(length=35),Part III Line 14,Person name of gaming records keeper,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,69,SkdG_LcnsSspnddEtcInd,/IRS990ScheduleG/LicenseSuspendedEtcInd,BooleanType,String(length=5),Part III Line 10a,"Were any gaming licenses revoked, suspended, or terminated during the tax year?",2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,61,SkdG_LcnsdInd,/IRS990ScheduleG/LicensedInd,BooleanType,String(length=5),Part III Line 9a,Is organization licensed in each state?,2013,
IRS990ScheduleG,skedg_part_i,True,SkdGLcnsdSttsCd,114,LcnsdSttsCd,/IRS990ScheduleG/LicensedStatesCd,StateType,String(length=2),Part I Line 3,List all states in which the organization is registered or licensed to solicit funds or has been notified it is exempt from registration or licensing,2013,
IRS990ScheduleG,skedg_part_i,False,skedg_part_i,188,MlSlcttnsInd,/IRS990ScheduleG/MailSolicitationsInd,CheckboxType,String(length=1),Part I Line 1,Mail solicitations,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,89,SkdG_MmbrOfOthrEnttyInd,/IRS990ScheduleG/MemberOfOtherEntityInd,BooleanType,String(length=5),Part III Line 12,Is organization formed to administer charitable gaming?,2013,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,27,PrsnsWthBksFrgnAddrss_AddrssLn1Txt,/IRS990ScheduleG/PersonsWithBooksForeignAddress/AddressLine1,StreetAddressType,String(length=35),Part III Line 14,Foreign address of gaming records keeper; Address line 1,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,23,PrsnsWthBksFrgnAddrss_AddrssLn1Txt,/IRS990ScheduleG/PersonsWithBooksForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35),Part III Line 14,Foreign address of gaming records keeper; Address line 1,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,180,PrsnsWthBksFrgnAddrss_AddrssLn2Txt,/IRS990ScheduleG/PersonsWithBooksForeignAddress/AddressLine2,StreetAddressType,String(length=35),Part III Line 14,Foreign address of gaming records keeper; Address line 2,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,160,PrsnsWthBksFrgnAddrss_AddrssLn2Txt,/IRS990ScheduleG/PersonsWithBooksForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35),Part III Line 14,Foreign address of gaming records keeper; Address line 2,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,109,PrsnsWthBksFrgnAddrss_CtyNm,/IRS990ScheduleG/PersonsWithBooksForeignAddress/City,,Text,Part III Line 14,Foreign address of gaming records keeper; City,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,179,PrsnsWthBksFrgnAddrss_CtyNm,/IRS990ScheduleG/PersonsWithBooksForeignAddress/CityNm,,Text,Part III Line 14,Foreign address of gaming records keeper; City,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,156,PrsnsWthBksFrgnAddrss_CntryCd,/IRS990ScheduleG/PersonsWithBooksForeignAddress/Country,CountryType,String(length=2),Part III Line 14,Foreign address of gaming records keeper; Country,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,189,PrsnsWthBksFrgnAddrss_CntryCd,/IRS990ScheduleG/PersonsWithBooksForeignAddress/CountryCd,CountryType,String(length=2),Part III Line 14,Foreign address of gaming records keeper; Country,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,77,PrsnsWthBksFrgnAddrss_FrgnPstlCd,/IRS990ScheduleG/PersonsWithBooksForeignAddress/ForeignPostalCd,,Text,Part III Line 14,Foreign address of gaming records keeper; Postal code,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,140,PrsnsWthBksFrgnAddrss_FrgnPstlCd,/IRS990ScheduleG/PersonsWithBooksForeignAddress/PostalCode,,Text,Part III Line 14,Foreign address of gaming records keeper; Postal code,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,164,PrsnsWthBksFrgnAddrss_PrvncOrSttNm,/IRS990ScheduleG/PersonsWithBooksForeignAddress/ProvinceOrState,,Text,Part III Line 14,Foreign address of gaming records keeper; Province or state,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,155,PrsnsWthBksFrgnAddrss_PrvncOrSttNm,/IRS990ScheduleG/PersonsWithBooksForeignAddress/ProvinceOrStateNm,,Text,Part III Line 14,Foreign address of gaming records keeper; Province or state,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,122,PrsnsWthBksNm_BsnssNmLn1Txt,/IRS990ScheduleG/PersonsWithBooksName/BusinessNameLine1,BusinessNameLine1Type,String(length=75),Part III Line 14,Business name of gaming records keeper; Business name line 1,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,157,PrsnsWthBksNm_BsnssNmLn1Txt,/IRS990ScheduleG/PersonsWithBooksName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75),Part III Line 14,Business name of gaming records keeper; Business name line 1,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,33,PrsnsWthBksNm_BsnssNmLn2Txt,/IRS990ScheduleG/PersonsWithBooksName/BusinessNameLine2,BusinessNameLine2Type,String(length=75),Part III Line 14,Business name of gaming records keeper; Business name line 2,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,153,PrsnsWthBksNm_BsnssNmLn2Txt,/IRS990ScheduleG/PersonsWithBooksName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75),Part III Line 14,Business name of gaming records keeper; Business name line 2,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,41,PrsnsWthBksUSAddrss_AddrssLn1Txt,/IRS990ScheduleG/PersonsWithBooksUSAddress/AddressLine1,StreetAddressType,String(length=35),Part III Line 14,US address of gaming records keeper; Address line 1,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,66,PrsnsWthBksUSAddrss_AddrssLn1Txt,/IRS990ScheduleG/PersonsWithBooksUSAddress/AddressLine1Txt,StreetAddressType,String(length=35),Part III Line 14,US address of gaming records keeper; Address line 1,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,85,PrsnsWthBksUSAddrss_AddrssLn2Txt,/IRS990ScheduleG/PersonsWithBooksUSAddress/AddressLine2,StreetAddressType,String(length=35),Part III Line 14,US address of gaming records keeper; Address line 2,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,13,PrsnsWthBksUSAddrss_AddrssLn2Txt,/IRS990ScheduleG/PersonsWithBooksUSAddress/AddressLine2Txt,StreetAddressType,String(length=35),Part III Line 14,US address of gaming records keeper; Address line 2,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,118,PrsnsWthBksUSAddrss_CtyNm,/IRS990ScheduleG/PersonsWithBooksUSAddress/City,CityType,String(length=22),Part III Line 14,US address of gaming records keeper; City,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,163,PrsnsWthBksUSAddrss_CtyNm,/IRS990ScheduleG/PersonsWithBooksUSAddress/CityNm,CityType,String(length=22),Part III Line 14,US address of gaming records keeper; City,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,168,PrsnsWthBksUSAddrss_SttAbbrvtnCd,/IRS990ScheduleG/PersonsWithBooksUSAddress/State,StateType,String(length=2),Part III Line 14,US address of gaming records keeper; State,2013,2013
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,148,PrsnsWthBksUSAddrss_SttAbbrvtnCd,/IRS990ScheduleG/PersonsWithBooksUSAddress/StateAbbreviationCd,StateType,String(length=2),Part III Line 14,US address of gaming records keeper; State,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,14,PrsnsWthBksUSAddrss_ZIPCd,/IRS990ScheduleG/PersonsWithBooksUSAddress/ZIPCd,ZIPCodeType,String(length=15),Part III Line 14,US address of gaming records keeper; ZIP code,2014,
IRS990ScheduleG,skedg_part_iii,False,skedg_part_iii,53,PrsnsWthBksUSAddrss_ZIPCd,/IRS990ScheduleG/PersonsWithBooksUSAddress/ZIPCode,ZIPCodeType,String(length=15),Part III Line 14,US address of gaming records keeper; ZIP code,2013,2013
IRS990ScheduleG,skedg_part_i,False,skedg_part_i,64,PhnSlcttnsInd,/IRS990ScheduleG/PhoneSolicitationsInd,CheckboxType,String(length=1),Part I Line 1,Phone solicitations,2013,
IRS990ScheduleG,skedg_part_i,False,skedg_part_i,22,SlcttnOfGvtGrntsInd,/IRS990ScheduleG/SolicitationOfGovtGrantsInd,CheckboxType,String(length=1),Part I Line 1,Solicitation of government grants,2013,
